customer_first_name,customer_last_name,order_id,loyalty_level_name,loyalty_level,payment_method,payment_date,store_street_address,store_state,store_zipcode,store_phone,shipment_status,delivery_date,shipment_date,shipment_zipcode,payment_total,invoice_date,representative_phone,representative_email,representative_first_name,representative_last_name,supplier_name,supplier_start_date,supplier_location_state,supplier_location_street,department_name,product_type,product_quantity,unit_price,quantity_in_order,time_of_day,promotion_name,promotion_response,birth_year,Education,marital_status,Income,numberof_children,enrollment_date,Complain,Response,deals
Roy,Collins,1458,Gold,1,venmo,1/27/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/31/2022,1/30/2022,10003,380,2/1/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Produce,Fish,69000,10.99,42,Dinner,Campaign 2,0,1972,Graduation,Together,26290,2,12/1/2013,0,0,2
Toby,Swindell,1459,Gold,1,cash,1/1/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/5/2022,1/4/2022,10003,404,1/6/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Produce,Fish,69000,10.99,12,Snack,Campaign 3,0,1970,Graduation,Single,93790,0,12/2/2014,0,0,4
Sarah,Brown,1460,Gold,1,debit card,5/24/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/28/2022,5/27/2022,60625,142,5/29/2022,673-465-2275,Elizabeth.Pittman@gmail.com,Elizabeth,Pittman,Food Town Supermarket,7/28/2014,IA,2469 Highway 2,Beverage,Wine,68942,15.69,21,Breakfast,Campaign 2,0,1974,PhD,Married,38410,0,14-09-2012,0,0,1
Christina,Anderson,1461,Gold,1,credit card,3/6/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/10/2022,3/9/2022,90020,73,3/11/2022,255-592-5290,Gillian.Maldonado@outlook.com,Gillian,Maldonado,Adams Farms,7/27/2014,VA,1876 Brooksfield Rd,Produce,Fruits,68931,8.99,20,Dinner,Campaign 4,1,1950,Master,Widow,64866,1,26-01-2014,0,0,1
Robert,Dilbeck,1462,Gold,1,cash,4/21/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/25/2022,4/24/2022,33170,320,4/26/2022,755-303-2416,Kyle.Thomas@inbox.com,Kyle,Thomas,JP Family Farms,8/17/2014,AK,1305 N. Smith Rd.,Produce,Meats,69752,5.67,28,Drink,Campaign 3,1,1959,Graduation,Together,57957,1,19-08-2013,1,0,1
Tracy,Poddar,1463,Gold,1,cash,5/8/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,5/12/2022,5/11/2022,76110,118,5/13/2022,683-062-9815,Frank.Livingston@outlook.com,Frank,Livingston,Glory Foods Supermarket,9/20/2014,IN,129 W 1800 S,Produce,Meats,69752,5.67,23,Drink,Campaign 4,0,1955,PhD,Together,46015,2,13-04-2014,0,0,5
Randy,Ferguson,1464,Silver,2,credit card,2/22/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/26/2022,2/25/2022,60625,268,2/27/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Enviro Worm Gardening,9/16/2014,MA,33 Bartlett Farm Road,Non Perishables,Sweet,68059,3.89,20,Lunch,Campaign 4,0,1978,Graduation,Together,16531,1,18-06-2014,0,0,2
Arianne,Irving,1465,Bronze,3,credit card,2/21/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/25/2022,2/24/2022,76110,416,2/26/2022,474-117-4947,Ainsley.Mathis@outlook.com,Ainsley,Mathis,Ridgeview Farm,7/27/2014,WI,7020 Plover Rd (Hwy. 54 E),Non Perishables,Sweet,68059,3.89,48,Snack,Campaign 5,1,1986,Master,Married,28072,1,8/7/2013,0,0,2
Randy,Ferguson,1466,Silver,2,cash,3/17/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/21/2022,3/20/2022,33170,435,3/22/2022,612-840-4306,Natalie.Spencer@gmail.com,Natalie,Spencer,Hawkins Organic,9/24/2018,NY,3275 Cold Springs Road,Produce,Meats,69752,5.67,28,Dinner,Campaign 4,0,1963,Master,Divorced,49476,1,20-06-2013,0,0,2
Cynthia,Arntzen,1467,Bronze,3,cash,7/1/2022,4 Union Square S,NY,10003,212-673-5388,In Transit,NULL,7/4/2022,10003,492,7/6/2022,683-062-9815,Frank.Livingston@outlook.com,Frank,Livingston,Glory Foods Supermarket,9/20/2014,IN,129 W 1800 S,Produce,Meats,69752,5.67,31,Breakfast,Campaign 3,1,1953,Graduation,Married,50725,1,13-02-2013,0,0,2
Maureen,Gastineau,1468,Bronze,3,credit card,4/27/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/1/2022,4/30/2022,90020,333,5/2/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Briers Simmental Ranch,7/26/2014,WI,W853 County Road B,Produce,Fish,69000,10.99,48,Dinner,Campaign 2,0,1952,Graduation,Together,83844,0,12/5/2013,0,0,2
Andy,Gerbode,1469,Bronze,3,venmo,1/4/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/8/2022,1/7/2022,33170,79,1/9/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Produce,Meats,69752,5.67,16,Lunch,Campaign 5,0,1950,PhD,Married,41145,2,8/2/2014,0,1,2
Amy,Hunt,1470,Silver,2,credit card,6/3/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/7/2022,6/6/2022,90020,260,6/8/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Beverage,Wine,68942,15.69,21,Breakfast,Campaign 4,0,1970,Graduation,Together,67419,1,16-01-2013,0,0,5
Craig,Molinari,1471,Gold,1,credit card,1/7/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/11/2022,1/10/2022,76110,50,1/12/2022,515-133-7291,Marah.Lara@inbox.com,Marah,Lara,"Alpaca Pastures of Virginia, Inc",3/22/2015,NH,829 Piper Hill Road,Beverage,Wine,68942,15.69,30,Dinner,Campaign 1,0,1970,2n Cycle,Married,23162,2,21-12-2013,0,1,3
Trudy,Brown,1472,Gold,1,credit card,7/10/2022,3720 Vision Dr,TX,76109,682-316-8040,In Transit,NULL,7/13/2022,76110,32,7/15/2022,706-608-2739,Gregory.Rodriguez@gmail.com,Gregory,Rodriguez,McGolrick Park's Down to Earth Farmers Market,7/26/2014,VA,16923 Genito Rd.,Produce,Fish,69000,10.99,47,Breakfast,Campaign 3,1,1977,Graduation,Married,34380,1,2/5/2013,0,0,1
Amy,Hunt,1473,Silver,2,debit card,1/5/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/9/2022,1/8/2022,33170,174,1/10/2022,656-759-1207,Lucy.Mcknight@inbox.com,Lucy,Mcknight,Charlie's Apples at Windy Hill Apple Farm,3/25/2015,NC,3390 John Adams Road,Produce,Fish,69000,10.99,33,Breakfast,Campaign 1,1,1966,Graduation,Single,34704,1,27-04-2013,0,0,5
Philip,Fox,1474,Gold,1,check,4/13/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/17/2022,4/16/2022,10003,304,4/18/2022,903-987-8861,Douglas.Smith@outlook.com,Douglas,Smith,Pomonok Community-Run Farmers Market,5/28/2016,CO,3424 E. Douglas Road,Non Perishables,Sweet,68059,3.89,16,Breakfast,Campaign 5,1,1969,PhD,Married,94871,2,1/9/2012,0,0,2
Brian,Dahlen,1475,Gold,1,venmo,4/21/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,4/25/2022,4/24/2022,90020,433,4/26/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Non Perishables,Sweet,68059,3.89,21,Breakfast,Campaign 3,1,1958,Graduation,Married,65148,1,16-11-2012,0,0,1
Beth,Fritzler,1476,Bronze,3,venmo,5/4/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/8/2022,5/7/2022,90020,293,5/9/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Produce,Fish,69000,10.99,12,Drink,Campaign 3,0,1954,Graduation,Together,39898,1,12/2/2013,0,0,0
Theresa,Swint,1477,Bronze,3,venmo,2/15/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/19/2022,2/18/2022,76110,243,2/20/2022,445-355-8603,Hannah.Velez@inbox.com,Hannah,Velez,Adoni Arces Family Farm LLC,7/27/2014,FL,3261 Endsley Road,Produce,Fish,69000,10.99,23,Breakfast,Campaign 2,0,1956,Master,Single,64857,0,23-11-2012,0,0,1
Brosina,Hoffman,1478,Silver,2,debit card,3/6/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/10/2022,3/9/2022,90020,280,3/11/2022,511-363-4736,Hannah.Smith@inbox.com,Hannah,Smith,"Hope of Glory Farm, LLC",8/26/2014,CT,250 Calhoun St,Produce,Meats,69752,5.67,24,Breakfast,Campaign 4,1,1970,PhD,Married,59892,1,2/11/2013,0,0,1
Amy,Hunt,1479,Silver,2,venmo,3/4/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,3/8/2022,3/7/2022,76110,128,3/9/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Produce,Fish,69000,10.99,37,Breakfast,Campaign 5,0,1987,Master,Single,41020,0,28-10-2013,0,0,5
Cynthia,Arntzen,1480,Bronze,3,cash,2/2/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/6/2022,2/5/2022,33170,155,2/7/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Produce,Meats,69752,5.67,24,Snack,Campaign 3,1,1961,PhD,Married,57072,1,24-01-2014,0,0,2
Becky,Martin,1481,Gold,1,check,1/16/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/20/2022,1/19/2022,33170,490,1/21/2022,656-759-1207,Lucy.Mcknight@inbox.com,Lucy,Mcknight,Charlie's Apples at Windy Hill Apple Farm,3/25/2015,NC,3390 John Adams Road,Beverage,Wine,68942,15.69,17,Snack,Campaign 4,1,1979,Graduation,Single,60474,1,1/4/2013,0,1,0
Nathan,Gelder,1482,Gold,1,cash,6/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/14/2022,6/13/2022,90020,202,6/15/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Produce,Fish,69000,10.99,50,Dinner,Campaign 5,1,1960,Graduation,Together,62807,1,31-08-2012,0,0,1
Jennifer,Ferguson,1483,Gold,1,check,5/5/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/9/2022,5/8/2022,90020,141,5/10/2022,817-743-2573,Oprah.Delacruz@inbox.com,Oprah,Delacruz,L&A Family Farms,7/23/2014,WA,PO Box 186,Beverage,Wine,68942,15.69,45,Dinner,Campaign 4,1,1981,2n Cycle,Together,19414,1,16-10-2013,0,0,1
Paul,Prost,1484,Gold,1,check,7/17/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Out For Delivery,NULL,7/20/2022,60625,44,7/22/2022,612-840-4306,Natalie.Spencer@gmail.com,Natalie,Spencer,Hawkins Organic,9/24/2018,NY,3275 Cold Springs Road,Non Perishables,Sweet,68059,3.89,19,Breakfast,Campaign 4,1,1980,Graduation,Married,19107,1,22-08-2013,0,0,7
Toby,Carlisle,1485,Gold,1,venmo,2/16/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/20/2022,2/19/2022,76110,338,2/21/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Food Pride Market,7/27/2014,WI,8079 Maurer Road,Produce,Meats,69752,5.67,15,Breakfast,Campaign 2,1,1976,2n Cycle,Together,75484,1,2/8/2012,0,0,4
Anthony,Witt,1486,Bronze,3,debit card,2/11/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/15/2022,2/14/2022,33170,458,2/16/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Ka-La Healing Garden Center,7/30/2014,MI,849 N. Aurelius Road,Non Perishables,Sweet,68059,3.89,16,Drink,Campaign 3,1,1976,Master,Single,70379,1,3/3/2013,0,0,1
Phillina,Ober,1487,Bronze,3,cash,4/10/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/14/2022,4/13/2022,60625,110,4/15/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Non Perishables,Sweet,68059,3.89,28,Dinner,Campaign 1,0,1970,Master,Together,79419,0,22-06-2014,0,0,1
Jim,Epp,1488,Bronze,3,cash,1/29/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/2/2022,2/1/2022,60625,346,2/3/2022,331-988-6536,Nichole.Olsen@yahoo.com,Nichole,Olsen,Rainbow Farms,10/26/2014,TX,251 Lost Oak,Produce,Fruits,68931,8.99,16,Lunch,Campaign 4,0,1946,PhD,Together,64014,3,10/6/2014,0,0,1
Muhammed,Yedwab,1489,Bronze,3,cash,7/15/2022,788 S Grand Ave,CA,90017,213-873-4745,In Transit,NULL,7/18/2022,90020,300,7/20/2022,683-062-9815,Frank.Livingston@outlook.com,Frank,Livingston,Glory Foods Supermarket,9/20/2014,IN,129 W 1800 S,Produce,Meats,69752,5.67,16,Breakfast,Campaign 4,0,1955,Graduation,Married,76998,1,11/1/2013,0,1,3
Maribeth,Schnelling,1490,Bronze,3,debit card,2/21/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/25/2022,2/24/2022,76110,105,2/26/2022,550-921-4404,Adele.Pennington@inbox.com,Adele,Pennington,Hawkeye Farms,3/28/2016,WA,Northwest corner of intersection at Woodcock/KItchen-Dick,Produce,Fish,69000,10.99,17,Breakfast,Campaign 5,0,1972,Master,Together,49854,1,10/11/2013,0,0,8
Deanra,Eno,1491,Bronze,3,credit card,5/22/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/26/2022,5/25/2022,90020,223,5/27/2022,511-363-4736,Hannah.Smith@inbox.com,Hannah,Smith,"Hope of Glory Farm, LLC",8/26/2014,CT,250 Calhoun St,Non Perishables,Sweet,68059,3.89,45,Dinner,Campaign 5,1,1971,PhD,Married,60585,2,24-06-2013,0,0,2
James,Galang,1492,Gold,1,check,1/3/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/7/2022,1/6/2022,33170,287,1/8/2022,331-988-6536,Nichole.Olsen@yahoo.com,Nichole,Olsen,Rainbow Farms,10/26/2014,TX,251 Lost Oak,Non Perishables,Sweet,68059,3.89,44,Drink,Campaign 4,0,1950,PhD,Divorced,42873,2,21-01-2013,0,1,1
Katrina,Willman,1493,Gold,1,venmo,5/13/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,5/17/2022,5/16/2022,10003,243,5/18/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Briers Simmental Ranch,7/26/2014,WI,W853 County Road B,Produce,Fruits,68931,8.99,45,Dinner,Campaign 5,1,1988,Graduation,Together,87679,0,27-07-2013,0,1,3
Nora,Price,1494,Bronze,3,venmo,6/15/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/19/2022,6/18/2022,76110,375,6/20/2022,542-843-5089,Cally.Holloway@gmail.com,Cally,Holloway,Cow-U-Met Farm,9/6/2014,CA,10600 Highland Springs Ave.,Produce,Fruits,68931,8.99,21,Breakfast,Campaign 3,1,1978,Graduation,Together,57867,1,1/10/2013,0,1,3
Lisa,Decherney,1495,Gold,1,check,2/20/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,2/24/2022,2/23/2022,10003,458,2/25/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Produce,Meats,69752,5.67,28,Breakfast,Campaign 1,0,1990,Graduation,Married,35765,1,11/12/2013,0,0,2
Lynn,Smith,1496,Bronze,3,venmo,4/2/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/6/2022,4/5/2022,60625,15,4/7/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Produce,Fruits,68931,8.99,47,Breakfast,Campaign 1,0,1959,Graduation,Married,65492,0,26-01-2014,0,0,1
Christina,Demoss,1497,Gold,1,check,2/3/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,2/7/2022,2/6/2022,10003,145,2/8/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Briers Simmental Ranch,7/26/2014,WI,W853 County Road B,Produce,Fruits,68931,8.99,28,Lunch,Campaign 4,0,1977,Graduation,Divorced,32952,1,1/12/2013,0,0,1
Christine,Abelman,1498,Gold,1,debit card,7/9/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Pending,NULL,7/12/2022,60625,93,7/14/2022,241-780-6884,Frances.Smith@gmail.com,Frances,Smith,Baker U-Pick Blueberries,10/12/2014,KS,3762 51st Rd.,Produce,Fruits,68931,8.99,48,Lunch,Campaign 2,0,1969,PhD,Together,53374,1,16-08-2012,0,0,1
Nora,Price,1499,Bronze,3,check,4/13/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/17/2022,4/16/2022,33170,375,4/18/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Ka-La Healing Garden Center,7/30/2014,MI,849 N. Aurelius Road,Non Perishables,Sweet,68059,3.89,45,Drink,Campaign 5,0,1959,Graduation,Together,71706,1,13-11-2012,0,1,3
Maribeth,Dona,1500,Bronze,3,cash,7/7/2022,4 Union Square S,NY,10003,212-673-5388,In Transit,NULL,7/10/2022,10003,23,7/12/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Hemingway Farms,7/28/2014,WI,W7402 Fox Trail Rd.,Produce,Fruits,68931,8.99,24,Drink,Campaign 3,1,1988,Graduation,Married,68487,0,13-01-2013,0,0,8
Pauline,Johnson,1501,Gold,1,venmo,3/2/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/6/2022,3/5/2022,33170,326,3/7/2022,594-044-3081,Bo.Griffin@yahoo.com,Bo,Griffin,Brenckle's Organic Farm & Greenhouse,9/15/2014,PA,310 Kunkle Rd,Produce,Fruits,68931,8.99,24,Snack,Campaign 4,0,1975,Master,Together,53253,2,11/2/2013,0,0,1
Paul,Stevenson,1502,Gold,1,credit card,2/2/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/6/2022,2/5/2022,76110,139,2/7/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Beverage,Wine,68942,15.69,35,Breakfast,Campaign 5,1,1973,2n Cycle,Divorced,31163,1,13-02-2014,0,0,7
Jocasta,Rupert,1503,Gold,1,check,7/11/2022,3720 Vision Dr,TX,76109,682-316-8040,In Transit,NULL,7/14/2022,76110,383,7/16/2022,697-948-0097,Constance.Terrell@gmail.com,Constance,Terrell,The Lucky Dog Farm Store and Cafe,8/27/2014,GA,596 Crump Creek Rd,Beverage,Wine,68942,15.69,16,Dinner,Campaign 5,0,1977,Graduation,Married,42014,1,17-08-2012,0,0,1
Laurel,Elliston,1504,Silver,2,check,2/22/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/26/2022,2/25/2022,76110,388,2/27/2022,755-303-2416,Kyle.Thomas@inbox.com,Kyle,Thomas,JP Family Farms,8/17/2014,AK,1305 N. Smith Rd.,Produce,Fish,69000,10.99,21,Dinner,Campaign 2,1,1973,Master,Married,54108,2,5/11/2012,0,0,1
Georgia,Rosenberg,1505,Bronze,3,check,4/23/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/27/2022,4/26/2022,10003,287,4/28/2022,817-743-2573,Oprah.Delacruz@inbox.com,Oprah,Delacruz,L&A Family Farms,7/23/2014,WA,PO Box 186,Produce,Fish,69000,10.99,42,Breakfast,Campaign 5,1,1955,PhD,Single,49667,0,20-08-2012,0,0,2
Allen,Armold,1506,Bronze,3,venmo,3/30/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/3/2022,4/2/2022,10003,297,4/4/2022,375-695-8959,Dominique.Rogers@mail.com,Dominique,Rogers,JZJ Natural Beef,4/7/2015,WA,220 Pocket Lane,Non Perishables,Sweet,68059,3.89,21,Lunch,Campaign 3,0,1974,Master,Married,63206,0,20-03-2014,0,0,1
Anemone,Ratner,1507,Bronze,3,venmo,6/5/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/9/2022,6/8/2022,90020,329,6/10/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Produce,Fish,69000,10.99,13,Snack,Campaign 4,1,1972,Master,Married,57136,2,9/7/2013,0,0,1
Katherine,Hughes,1508,Bronze,3,cash,5/30/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,6/3/2022,6/2/2022,10003,86,6/4/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Richardson Farm,8/28/2014,WI,S387 Korthals Ln.,Produce,Fruits,68931,8.99,19,Drink,Campaign 2,1,1975,2n Cycle,Together,46772,1,7/11/2012,0,0,1
Tracy,Collins,1509,Gold,1,check,6/11/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/15/2022,6/14/2022,90020,303,6/16/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Non Perishables,Sweet,68059,3.89,11,Snack,Campaign 2,1,1971,PhD,Married,78931,0,25-10-2013,0,0,5
Liz,Mackendrick,1510,Gold,1,check,3/31/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/4/2022,4/3/2022,33170,377,4/5/2022,200-802-5289,Libby.Bray@gmail.com,Libby,Bray,Carlton Myers Nursery and Orchard,8/23/2014,OH,82nd & Kinsman rd.,Beverage,Wine,68942,15.69,22,Snack,Campaign 5,1,1958,Graduation,Together,53977,1,8/6/2013,0,0,2
Sheri,Gordon,1511,Bronze,3,credit card,6/16/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/20/2022,6/19/2022,76110,129,6/21/2022,420-956-9711,Evelyn.Kelly@outlook.com,Evelyn,Kelly,Ridge View Farm,8/7/2014,ME,1628 Alna Road,Produce,Fish,69000,10.99,17,Snack,Campaign 3,0,1988,Graduation,Married,84219,0,2/2/2014,0,1,3
Aaron,Smayling,1512,Bronze,3,venmo,2/17/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,2/21/2022,2/20/2022,90020,214,2/22/2022,779-277-3780,Grace.Sanchez@outlook.com,Grace,Sanchez,Baumhoefeners Red Barn Market,11/8/2014,NC,6709 Liberty Road,Produce,Fruits,68931,8.99,10,Drink,Campaign 4,0,1975,Master,Single,46098,2,18-08-2012,0,0,2
Alan,Hwang,1513,Silver,2,credit card,5/17/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/21/2022,5/20/2022,90020,199,5/22/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Produce,Fish,69000,10.99,16,Lunch,Campaign 5,1,1965,Graduation,Married,73538,1,25-11-2012,0,0,2
Alan,Hwang,1514,Silver,2,venmo,3/2/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/6/2022,3/5/2022,33170,79,3/7/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Beverage,Wine,68942,15.69,47,Drink,Campaign 4,1,1986,Graduation,Married,79529,0,27-04-2014,0,0,2
Tracy,Collins,1515,Gold,1,credit card,6/14/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,6/18/2022,6/17/2022,60625,45,6/19/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Acorn Hollow Farm,2/26/2013,SC,1221 Riddle Rd,Produce,Fruits,68931,8.99,12,Lunch,Campaign 4,1,1977,2n Cycle,Together,20981,0,30-04-2013,0,0,5
Richard,Bierner,1516,Bronze,3,debit card,4/6/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,4/10/2022,4/9/2022,76110,135,4/11/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Produce,Meats,69752,5.67,39,Lunch,Campaign 1,0,1980,Graduation,Single,51766,1,11/3/2014,0,0,3
Bruce,Stewart,1517,Gold,1,cash,6/11/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,6/15/2022,6/14/2022,60625,58,6/16/2022,487-492-4340,Dennis.Smith@gmail.com,Dennis,Smith,King Cole Foods,7/27/2014,VA,2122 Sheep Creek Road,Produce,Fruits,68931,8.99,29,Dinner,Campaign 1,1,1962,Graduation,Married,55759,1,28-11-2012,0,1,4
Cynthia,Arntzen,1518,Bronze,3,venmo,1/10/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/14/2022,1/13/2022,76110,181,1/15/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Produce,Fish,69000,10.99,32,Snack,Campaign 4,0,1978,Graduation,Married,33039,1,9/9/2013,0,0,2
Aleksandra,Gannaway,1519,Silver,2,venmo,5/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/14/2022,5/13/2022,90020,124,5/15/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Beverage,Wine,68942,15.69,44,Lunch,Campaign 3,1,1972,Master,Married,37787,1,20-09-2013,0,0,2
Brendan,Sweed,1520,Bronze,3,check,5/11/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,5/15/2022,5/14/2022,76110,392,5/16/2022,241-780-6884,Frances.Smith@gmail.com,Frances,Smith,Baker U-Pick Blueberries,10/12/2014,KS,3762 51st Rd.,Produce,Fish,69000,10.99,40,Dinner,Campaign 2,0,1970,Graduation,Single,27242,1,11/11/2012,0,1,1
Laurel,Elliston,1521,Silver,2,check,2/3/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/7/2022,2/6/2022,60625,265,2/8/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Enviro Worm Gardening,9/16/2014,MA,33 Bartlett Farm Road,Produce,Fruits,68931,8.99,25,Lunch,Campaign 2,0,1983,PhD,Single,87188,0,3/6/2013,0,0,1
Dean,Percer,1522,Bronze,3,credit card,6/25/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/29/2022,6/28/2022,33170,140,6/30/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Acorn Hollow Farm,2/26/2013,SC,1221 Riddle Rd,Produce,Meats,69752,5.67,42,Drink,Campaign 5,1,1971,Graduation,Together,69930,0,26-05-2013,0,0,3
